## taxon_id	STRING_type	STRING_name_compact	official_name_NCBI
1191299	periphery	Vibrio kanaloae	Vibrio kanaloae 5S-149
1191460	periphery	Acinetobacter venetianus	Acinetobacter venetianus RAG-1
1191523	periphery	Melioribacter roseus	Melioribacter roseus P3M-2
1192034	periphery	Chondromyces apiculatus	Chondromyces apiculatus DSM436
1192124	periphery	Burkholderia sp. lig30	Burkholderia sp. lig30
1192759	periphery	Sphingobium xenophagum	Sphingobium xenophagum QYY
1192868	periphery	Pseudaminobacter salicylatoxidans	Pseudaminobacter salicylatoxidans KCT001
1193128	core	Parascardovia denticolens IPLA20019	Parascardovia denticolens IPLA20019
1193181	periphery	Tetrasphaera elongata	Tetrasphaera elongata Lp2
1193729	core	Endolissoclinum faulkneri L2	Candidatus Endolissoclinum faulkneri L2
1194165	periphery	Microbacterium yannicii	Microbacterium yannicii PS01
1194526	core	Staphylococcus warneri SG1	Staphylococcus warneri SG1
1194972	periphery	Mycobacterium vaccae	Mycobacterium vaccae ATCC25954
1195236	periphery	Clostridium termitidis	[Clostridium] termitidis CT1112
1195246	core	Alishewanella agri	Alishewanella agri BL06
1196028	core	Virgibacillus halodenitrificans	Virgibacillus halodenitrificans 1806
1196029	periphery	Bacillus endophyticus	Bacillus endophyticus 2102
1196031	periphery	Bacillus oceanisediminis	Bacillus oceanisediminis 2691
1196083	core	Snodgrassella alvi	Snodgrassella alvi
1196095	core	Gilliamella apicola	Gilliamella apicola
1196322	core	Clostridium sp. Maddingley	Clostridium sp. Maddingley MBC34-26
1196323	periphery	Paenibacillus sp. OSYSE	Paenibacillus sp. OSY-SE
1196324	periphery	Bacillus macauensis	Bacillus macauensis ZFHKF-1
1196835	periphery	Pseudomonas stutzeri CCUG 29243	Pseudomonas stutzeri CCUG29243
1197130	periphery	Halococcus sp. 197A	Halococcus sp. 197A
1197477	core	Mangrovimonas yunxiaonensis	Mangrovimonas yunxiaonensis
1197706	periphery	Arthrobacter sp. M2012083	Arthrobacter sp. M2012083
1197719	periphery	Salmonella bongori N26808	Salmonella bongori N268-08
1197906	periphery	Afipia birgiae	Afipia birgiae 34632
1198114	core	Granulicella tundricola	Granulicella tundricola MP5ACTX9
1198232	core	Cycloclasticus zancles	Cycloclasticus zancles 7-ME
1198449	periphery	Aeropyrum camini	Aeropyrum camini SY1
1198452	periphery	Janthinobacterium sp. HH01	Janthinobacterium sp. HH01
1198676	periphery	Streptococcus mutans GS5	Streptococcus mutans GS-5
1200352	periphery	Corynebacterium terpenotabidum	Corynebacterium terpenotabidum Y-11
1200557	periphery	Anaerovibrio sp. RM50	Anaerovibrio sp. RM50
1200567	core	Ruminobacter sp. RM87	Ruminobacter sp. RM87
1200792	periphery	Brevibacillus brevis X23	Brevibacillus brevis X23
1201035	periphery	Bartonella birtlesii	Bartonella birtlesii E11
1201288	periphery	Bacteriovorax sp. Seq25V	Bacteriovorax sp. Seq25_V
1201290	core	Bacteriovorax sp. BAL6X	Bacteriovorax sp. BAL6_X
1201292	core	Enterococcus faecalis ATCC29212	Enterococcus faecalis ATCC29212
1201293	periphery	Moritella dasanensis	Moritella dasanensis ArB 0140
1202532	periphery	Flavobacterium sp. F52	Flavobacterium sp. F52
1202768	periphery	Halopiger salifodinae	Halopiger salifodinae
1202962	core	Moritella marina	Moritella marina ATCC15381
1203076	periphery	Lactobacillus ingluviei	Lactobacillus ingluviei str. Autruche 4
1203190	periphery	Corynebacterium timonense	Corynebacterium timonense 5401744
1203550	periphery	Prevotella oralis HGA0225	Prevotella oralis HGA0225
1203554	periphery	Sutterella wadsworthensis HGA0223	Sutterella wadsworthensis HGA0223
1203556	periphery	Actinomyces sp. HPA0247	Actinomyces sp. HPA0247
1203566	periphery	Corynebacterium sp. KPL1859	Corynebacterium sp. KPL1859
1203567	periphery	Corynebacterium sp. KPL1860	Corynebacterium sp. KPL1860
1203568	periphery	Dermabacter sp. HFH0086	Dermabacter sp. HFH0086
1203590	periphery	Streptococcus sp. HPH0090	Streptococcus sp. HPH0090
1203602	periphery	Atopobium sp. F0494	Atopobium sp. oral taxon 199 str. F0494
1203605	periphery	Propionibacterium sp. F0372	Propionibacterium sp. oral taxon 192 str. F0372
1203606	core	Butyricicoccus pullicaecorum	Butyricicoccus pullicaecorum 1.2
1203611	periphery	Alistipes onderdonkii	Alistipes onderdonkii WAL8169
1203622	periphery	Corynebacterium sp. KPL1989	Corynebacterium sp. KPL1989
1203632	periphery	Corynebacterium sp. KPL2004	Corynebacterium sp. KPL2004
1205680	periphery	Reyranella massiliensis	Reyranella massiliensis 521
1205681	periphery	Bartonella rattaustraliani	Bartonella rattaustraliani AUST/NH4
1205683	periphery	Yersinia massiliensis	Yersinia massiliensis CCUG 53443
1205753	periphery	Xanthomonas translucens	Xanthomonas translucens DAR61454
1205908	periphery	Vibrio breoganii	Vibrio breoganii 1C10
1205910	periphery	Nocardiopsis alba	Nocardiopsis alba ATCC BAA-2165
1206101	periphery	Streptomyces sp. CNR698	Streptomyces sp. CNR698
1206720	periphery	Nocardia aobensis	Nocardia aobensis NBRC 100429
1206725	periphery	Nocardia brevicatena	Nocardia brevicatena NBRC 12119
1206726	periphery	Nocardia carnea	Nocardia carnea NBRC 14403
1206729	periphery	Nocardia exalbida	Nocardia exalbida NBRC 100660
1206730	periphery	Nocardia higoensis	Nocardia higoensis NBRC 100133
1206731	periphery	Nocardia jiangxiensis	Nocardia jiangxiensis NBRC 101359
1206732	periphery	Nocardia otitidiscaviarum	Nocardia otitidiscaviarum NBRC 14405
1206733	periphery	Nocardia niigatensis	Nocardia niigatensis NBRC 100131
1206735	periphery	Nocardia takedensis	Nocardia takedensis NBRC 100417
1206737	periphery	Nocardia pneumoniae	Nocardia pneumoniae NBRC 100136
1206739	periphery	Nocardia testacea	Nocardia testacea NBRC 100365
1206741	periphery	Nocardia concava	Nocardia concava NBRC 100430
1206743	periphery	Nocardia veterana	Nocardia veterana NBRC 100344
1206744	periphery	Nocardia transvalensis	Nocardia transvalensis NBRC 15921
1206777	core	Pseudomonas sp. Lz4W	Pseudomonas sp. Lz4W
1207055	periphery	Sphingobium sp. C100	Sphingobium sp. C100
1207058	periphery	Hyphomonas sp. L53140	Hyphomonas sp. L-53-1-40
1207063	core	Oceanibaculum indicum	Oceanibaculum indicum P24
1207075	periphery	Pseudomonas sp. UW4	Pseudomonas sp. UW4
1207076	periphery	Pseudomonas luteola	Pseudomonas luteola XLDN4-9
1208321	core	Marinomonas sp. D104	Marinomonas sp. D104
1208323	core	Celeribacter baekdonensis	Celeribacter baekdonensis B30
1208583	periphery	Commensalibacter sp. MX01	Commensalibacter sp. MX01
1208918	core	Kinetoplastibacterium crithidii	Candidatus Kinetoplastibacterium crithidii TCC036E
1208919	core	Kinetoplastibacterium desouzaii	Candidatus Kinetoplastibacterium desouzaii TCC079E
1208920	periphery	Kinetoplastibacterium oncopeltii	Candidatus Kinetoplastibacterium oncopeltii TCC290E
1208921	periphery	Kinetoplastibacterium galatii	Candidatus Kinetoplastibacterium galatii TCC219
1208923	periphery	Kinetoplastibacterium blastocrithidii	Candidatus Kinetoplastibacterium blastocrithidii (ex Strigomonas culicis)
1209072	periphery	Cellvibrio mixtus	Cellvibrio mixtus subsp. mixtus J3-8
1209984	periphery	Mycobacterium mageritense	Mycobacterium mageritense DSM44476
1209989	core	Tepidanaerobacter acetatoxydans	Tepidanaerobacter acetatoxydans Re1
1210045	periphery	Streptomyces sp. AA0539	Streptomyces sp. AA0539
1210046	periphery	Janibacter hoylei	Janibacter hoylei PVAS-1
1210884	core	Gemmata sp. IIL30	Gemmata sp. IIL30
1210908	periphery	Halogranum salarium	Halogranum salarium B-1
1211035	periphery	Lysinibacillus massiliensis	Lysinibacillus massiliensis 4400831
1211112	periphery	Pseudomonas psychrophila	Pseudomonas psychrophila HA-4
1211114	periphery	Pseudoxanthomonas sp. GW2	Pseudoxanthomonas sp. GW2
1211115	core	Chelatococcus sp. GW1	Chelatococcus sp. GW1
1211579	periphery	Pseudomonas putida NBRC14164	Pseudomonas putida NBRC 14164
1211777	periphery	Rhizobium mesoamericanum	Rhizobium mesoamericanum STM3625
1211813	periphery	Alistipes marseilloanorexicus	Candidatus Alistipes marseilloanorexicus AP11
1211814	periphery	Bacillus massilioanorexius	Bacillus massilioanorexius AP8
1211815	periphery	Blastococcus massiliensis	Candidatus Blastococcus massiliensis AP3
1211817	periphery	Clostridium anorexicamassiliense	Candidatus Clostridium anorexicamassiliense AP5
1211819	periphery	Holdemania massiliensis	Holdemania massiliensis AP2
1211844	core	Stoquefichus massiliensis	Candidatus Stoquefichus massiliensis AP9
1212548	periphery	Pseudomonas stutzeri NF13	Pseudomonas stutzeri NF13
1214065	periphery	Enterobacteriaceae bacterium B14	Enterobacteriaceae bacterium B14
1214101	periphery	Streptomyces davawensis	Streptomyces davawensis JCM4913
1214166	periphery	Streptococcus suis 865192	Streptococcus suis 86-5192
1214184	periphery	Streptococcus suis 22083	Streptococcus suis 22083
1214217	periphery	Streptococcus suis YS72	Streptococcus suis YS72
1214242	periphery	Streptomyces collinus	Streptomyces collinus Tu 365
1215092	periphery	Pseudomonas alcaligenes NBRC14159	Pseudomonas alcaligenes NBRC 14159
1215114	periphery	Pseudomonas parafulva	Pseudomonas parafulva NBRC 16636
1215343	periphery	Liberibacter crescens	Liberibacter crescens BT-1
1215915	periphery	Lactococcus raffinolactis	Lactococcus raffinolactis 4877
1216007	core	Pseudoalteromonas ruthenica	Pseudoalteromonas ruthenica CP76
1216362	periphery	Fusobacterium hwasookii	Fusobacterium hwasookii ChDC F128
1216932	periphery	Clostridium sp. M240	Clostridium sp. M2/40
1216966	periphery	Edwardsiella hoshinae	Edwardsiella hoshinae NBRC105699
1216967	periphery	Elizabethkingia meningoseptica	Elizabethkingia meningoseptica ATCC13253
1216976	periphery	Achromobacter xylosoxidans NBRC15126	Achromobacter xylosoxidans NBRC 15126
1217648	periphery	Acinetobacter beijerinckii	Acinetobacter beijerinckii CIP 110307
1217652	periphery	Acinetobacter brisouii	Acinetobacter brisouii ANC 4119
1217656	periphery	Acinetobacter guillouiae	Acinetobacter guillouiae NIPH 991
1217658	periphery	Acinetobacter gyllenbergii	Acinetobacter gyllenbergii NIPH 230
1217703	core	Acinetobacter sp. ANC4105	Acinetobacter sp. ANC 4105
1217705	periphery	Acinetobacter sp. ANC3862	Acinetobacter sp. ANC 3862
1217708	periphery	Acinetobacter sp. NIPH2100	Acinetobacter sp. NIPH 2100
1217710	periphery	Acinetobacter sp. NIPH899	Acinetobacter sp. NIPH 899
1217712	periphery	Acinetobacter sp. NIPH758	Acinetobacter sp. NIPH 758
1217713	periphery	Acinetobacter sp. NIPH809	Acinetobacter sp. NIPH 809
1217714	periphery	Acinetobacter sp. ANC3789	Acinetobacter sp. ANC 3789
1217715	periphery	Acinetobacter bohemicus	Acinetobacter bohemicus ANC 3994
1217718	periphery	Cupriavidus sp. BIS7	Cupriavidus sp. BIS7
1217720	periphery	Roseomonas sp. B5	Roseomonas sp. B5
1218074	periphery	Burkholderia acidipaludis	Burkholderia acidipaludis NBRC 101816
1218075	periphery	Burkholderia bannensis	Burkholderia bannensis NBRC 103871
1218076	periphery	Burkholderia ferrariae	Burkholderia ferrariae NBRC 106233
1218084	periphery	Burkholderia terrae	Burkholderia terrae NBRC 100964
1218086	periphery	Citrobacter sedlakii	Citrobacter sedlakii NBRC 105722
1218103	periphery	Chryseobacterium indologenes	Chryseobacterium indologenes NBRC 14944
1218108	core	Empedobacter brevis	Empedobacter brevis NBRC14943
1218173	periphery	Bacillus alcalophilus	Bacillus alcalophilus ATCC27647
1218352	periphery	Pseudomonas stutzeri KOS6	Pseudomonas stutzeri KOS6
1219031	periphery	Comamonas aquatica	Comamonas aquatica NBRC 14918
1219035	periphery	Novosphingobium tardaugens	Novosphingobium tardaugens NBRC 16725
1219045	periphery	Sphingobium herbicidovorans	Sphingobium herbicidovorans NBRC 16415
1219049	periphery	Sphingomonas parapaucimobilis	Sphingomonas parapaucimobilis NBRC 15100
1219065	periphery	Vibrio proteolyticus	Vibrio proteolyticus NBRC 13287
1219072	periphery	Vibrio halioticoli	Vibrio halioticoli NBRC 102217
1219076	periphery	Vibrio alginolyticus NBRC15630	Vibrio alginolyticus NBRC15630
1219077	periphery	Vibrio azureus	Vibrio azureus NBRC 104587
1219080	periphery	Vibrio ezurae	Vibrio ezurae NBRC 102218
1219084	periphery	Thermotoga hypogea	Thermotoga hypogea NBRC 106472
1219375	periphery	Xanthomonas cassavae	Xanthomonas cassavae CFBP 4642
1219581	periphery	Actinomyces sp. S4C9	Actinomyces sp. S4-C9
1219585	periphery	Arcanobacterium sp. S3PF19	Arcanobacterium sp. S3PF19
1219626	periphery	Peptostreptococcus sp. MV1	Peptostreptococcus sp. MV1
1220534	periphery	Methanobacterium sp. Maddingley	Methanobacterium sp. Maddingley MBC34
1220535	core	alpha proteobacterium IMCC14465	alpha proteobacterium IMCC14465
1220551	periphery	Staphylococcus chromogenes	Staphylococcus chromogenes MU 970
1220582	periphery	Rhizobium rubi	Rhizobium rubi NBRC 13261
1220583	periphery	Gordonia aichiensis	Gordonia aichiensis NBRC 108223
1220589	periphery	Lysinibacillus odysseyi	Lysinibacillus odysseyi 34hs-1 
1221522	periphery	Pseudomonas fluorescens NCIMB11764	Pseudomonas fluorescens NCIMB 11764
1221537	periphery	Lactobacillus florum	Lactobacillus florum 2F
1223410	core	Altibacter lentus	Altibacter lentus
1223521	periphery	Comamonas granuli	Comamonas granuli NBRC 101663
1223523	periphery	Streptomyces mobaraensis	Streptomyces mobaraensis NBRC13819
1223542	periphery	Gordonia malaquae	Gordonia malaquae NBRC 108250
1223543	periphery	Gordonia paraffinivorans	Gordonia paraffinivorans NBRC 108238
1223544	periphery	Gordonia sihwensis	Gordonia sihwensis NBRC 108236
1223545	periphery	Gordonia soli	Gordonia soli NBRC 108243
1224136	periphery	Enterobacteriaceae bacterium LSJC7	Enterobacteriaceae bacterium LSJC7
1224163	periphery	Corynebacterium maris	Corynebacterium maris DSM45190
1224164	periphery	Corynebacterium vitaeruminis	Corynebacterium vitaeruminis DSM20294
1224318	core	Mangrovibacter sp. MFB070	Mangrovibacter sp. MFB070
1224746	periphery	Gluconobacter oxydans H24	Gluconobacter oxydans H24
1225184	periphery	Pantoea sp. A4	Pantoea sp. A4
1225785	periphery	Dickeya sp. DW 0440	Dickeya sp. DW 0440
1226322	periphery	Oscillibacter sp. KLE1728	Oscillibacter sp. KLE 1728
1226325	periphery	Clostridium sp. KLE1755	Clostridium sp. KLE 1755
1226994	periphery	Pseudomonas nitroreducens TX1	Pseudomonas nitroreducens TX1
1227261	periphery	Actinobaculum sp. F0552	Actinobaculum sp. oral taxon 183 str. F0552
1227266	periphery	Capnocytophaga sp. F0517	Capnocytophaga sp. oral taxon 863 str. F0517
1227268	periphery	Leptotrichia sp. F0557	Leptotrichia sp. oral taxon 879 str. F0557
1227272	periphery	Porphyromonas sp. W7784	Porphyromonas sp. oral taxon 278 str. W7784
1227276	periphery	Prevotella sp. F0091	Prevotella sp. F0091
1227349	periphery	Paenibacillus sp. FSLH7689	Paenibacillus sp. FSL H7-689
1227352	periphery	Paenibacillus sp. FSLR7277	Paenibacillus sp. FSL R7-277
1227360	core	Viridibacillus arenosi	Viridibacillus arenosi FSL R5-213
1227453	periphery	Haloarcula japonica	Haloarcula japonica DSM6131
1227454	periphery	Halobiforma nitratireducens	Halobiforma nitratireducens JCM 10879
1227457	periphery	Halococcus thailandensis	Halococcus thailandensis JCM 13552
1227484	periphery	Halorubrum saccharovorum	Halorubrum saccharovorum DSM1137
1227487	periphery	Halosarcina pallida	Halosarcina pallida JCM 14848
1227488	periphery	Haloterrigena salina	Haloterrigena salina JCM 13891
1227495	periphery	Natrinema pallidum	Natrinema pallidum DSM3751
1227497	periphery	Natronococcus amylolyticus	Natronococcus amylolyticus DSM10524
1227499	periphery	Natronolimnobius innermongolicus	Natronolimnobius innermongolicus JCM 12255
1227500	periphery	Natronorubrum bangense	Natronorubrum bangense JCM 10635
1227739	periphery	Hymenobacter swuensis	Hymenobacter swuensis DY53
1229172	core	Leptolyngbya sp. KIOST1	Leptolyngbya sp. KIOST-1
1229203	core	actinobacterium LLX17	actinobacterium LLX17
1229204	periphery	alpha proteobacterium L41A	alpha proteobacterium L41A
1229205	periphery	Burkholderia phenoliruptrix	Burkholderia phenoliruptrix BR3459a
1229276	periphery	Sphingobacterium sp. ACCC05744	Sphingobacterium sp. ACCC 05744
1229485	periphery	Gammaproteobacteria bacterium WG36	gamma proteobacterium WG36
1229487	core	Flavobacterium sp. WG21	Flavobacterium sp. WG21
1229512	periphery	Blattabacterium sp. BPAA	Blattabacterium sp. (Panesthia angustipennis spadica)
1229517	periphery	Lactococcus garvieae I113	Lactococcus garvieae I113
1229520	core	Alkalibacterium sp. AK22	Alkalibacterium sp. AK22
1229756	periphery	Leuconostoc gelidum JB7	Leuconostoc gelidum JB7
1229758	periphery	Leuconostoc carnosum	Leuconostoc carnosum JB16
1229780	core	Microthrix parvicella	Candidatus Microthrix parvicella RN1
1229781	periphery	Brevibacterium casei	Brevibacterium casei S18
1229783	periphery	Staphylococcus massiliensis	Staphylococcus massiliensis S46
1229831	periphery	Chlamydia avium	Chlamydia avium 10DC88
1229909	periphery	Nitrosopumilus sp. AR2	Candidatus Nitrosopumilus sp. AR2
1230338	periphery	Moraxella macacae	Moraxella macacae 0408225
1230341	core	Salimicrobium sp. MJ3	Salimicrobium sp. MJ3
1230342	periphery	Clostridium tetanomorphum	Clostridium tetanomorphum DSM665
1230343	periphery	Legionella anisa	Legionella anisa str. Linanisette
1230457	periphery	Haloterrigena limicola	Haloterrigena limicola JCM 13563
1230460	periphery	Natronorubrum sulfidifaciens	Natronorubrum sulfidifaciens JCM 14089
1230476	periphery	Bradyrhizobium sp. DFCI1	Bradyrhizobium sp. DFCI-1
1231057	periphery	Paenisporosarcina sp. TG14	Paenisporosarcina sp. TG-14
1231185	periphery	Nitratireductor aquibiodomus	Nitratireductor aquibiodomus NL21
1231190	periphery	Nitratireductor indicus	Nitratireductor indicus C115
1231241	periphery	Thermotoga sp. Mc24	Thermotoga sp. Mc24
1231336	periphery	Lactobacillus shenzhenensis	Lactobacillus shenzhenensis LY-73
1231377	periphery	Lactococcus garvieae DCC43	Lactococcus garvieae DCC43
1231391	periphery	Pusillimonas noertemannii	Pusillimonas noertemannii BS8
1231392	core	Oceaniovalibus guishaninsula	Oceaniovalibus guishaninsula JLT2003
1231626	periphery	Cardinium endosymbiont cEper1	Cardinium endosymbiont cEper1 of Encarsia pergandiella
1232410	core	Desulfuromonas sp. TF	Desulfuromonas sp. TF
1232427	periphery	Corynebacterium sp. GD7	Corynebacterium sp. GD7
1232428	periphery	Megasphaera sp. NP3	Megasphaera sp. NP3
1232429	periphery	Nesterenkonia sp. NP1	Nesterenkonia sp. NP1
1232430	core	Nosocomiicoccus sp. NP2	Nosocomiicoccus sp. NP2
1232436	periphery	Coriobacteriaceae bacterium GD5	Coriobacteriaceae bacterium GD5
1232437	core	Desulfobacula sp. TS	Desulfobacula sp. TS
1232443	core	Clostridiales bacterium VE20213	Clostridiales bacterium VE202-13
1232446	periphery	Clostridiales bacterium VE20218	Clostridiales bacterium VE202-18
1232447	periphery	Clostridiales bacterium VE20209	Clostridiales bacterium VE202-09
1232449	periphery	Clostridiales bacterium VE20208	Clostridiales bacterium VE202-08
1232452	core	Clostridiales bacterium VE20214	Clostridiales bacterium VE202-14
1232453	periphery	Clostridiales bacterium VE20221	Clostridiales bacterium VE202-21
1232666	periphery	Staphylococcus sciuri	Staphylococcus sciuri subsp. sciuri Z8
1232683	core	Marinobacterium sp. AK27	Marinobacterium sp. AK27
1233950	periphery	Chryseobacterium sp. JM1	Chryseobacterium sp. JM1
1233951	periphery	Epilithonimonas sp. FH1	Epilithonimonas sp. FH1
1234364	periphery	Dyella ginsengisoli	Dyella ginsengisoli LA-4
1234409	core	Catellicoccus marimammalium	Catellicoccus marimammalium M35/04/3
1234593	periphery	Staphylococcus sp. E463	Staphylococcus sp. E463
1234595	periphery	alpha proteobacterium JLT2015	alpha proteobacterium JLT2015
1234664	periphery	Geobacillus caldoxylosilyticus	Geobacillus caldoxylosilyticus CIC9
1234679	periphery	Carnobacterium maltaromaticum	Carnobacterium maltaromaticum LMA28
1235279	core	Bhargavaea cecembensis	Bhargavaea cecembensis DSE10
1235457	periphery	Ralstonia sp. AU1208	Ralstonia sp. AU12-08
1235755	core	Salinicoccus carnicancri	Salinicoccus carnicancri Crm
1235788	core	Bacteroides massiliensis dnLKV3	Bacteroides massiliensis dnLKV3
1235790	core	Eubacterium sp. 142	Eubacterium sp. 14-2
1235792	core	Lachnospiraceae bacterium M181	Lachnospiraceae bacterium M18-1
1235793	periphery	Lachnospiraceae bacterium COE1	Lachnospiraceae bacterium COE1
1235794	periphery	Enterorhabdus caecimuris	Enterorhabdus caecimuris B7
1235796	core	Firmicutes bacterium M102	Firmicutes bacterium M10-2
1235797	periphery	Oscillibacter sp. 13	Oscillibacter sp. 1-3
1235798	periphery	Dorea sp. 52	Dorea sp. 5-2
1235799	periphery	Lachnospiraceae bacterium 32	Lachnospiraceae bacterium 3-2
1235800	core	Lachnospiraceae bacterium 101	Lachnospiraceae bacterium 10-1
1235801	periphery	Lactobacillus murinus	Lactobacillus murinus ASF361
1235802	core	Eubacterium plexicaudatum	Eubacterium plexicaudatum ASF492
1235803	periphery	Parabacteroides sp. ASF519	Parabacteroides sp. ASF519
1235811	periphery	Prevotella disiens JCM6334	Prevotella disiens JCM6334
1235813	periphery	Bacteroides pyogenes JCM10003	Bacteroides pyogenes JCM 10003
1235815	periphery	Prevotella enoeca	Prevotella enoeca JCM 12259
1235835	periphery	Anaerotruncus sp. G3	Anaerotruncus sp. G3(2012)
1235990	periphery	Halyomorpha halys	Halyomorpha halys symbiont
1236494	periphery	Prevotella pleuritidis	Prevotella pleuritidis JCM 14110
1236497	periphery	Prevotella oulorum JCM14966	Prevotella oulorum JCM 14966
1236501	periphery	Acetobacter okinawensis	Acetobacter okinawensis JCM 25146
1236504	periphery	Prevotella histicola	Prevotella histicola JCM15637
1236508	periphery	Prevotella aurantiaca	Prevotella aurantiaca JCM 15754
1236514	periphery	Bacteroides stercorirosoris	Bacteroides stercorirosoris JCM 17103
1236517	periphery	Prevotella fusca	Prevotella fusca JCM 17724
1236518	periphery	Prevotella scopos	Prevotella scopos JCM 17725
1236541	periphery	Shewanella haliotis	Shewanella haliotis JCM 14758
1236542	periphery	Shewanella marina	Shewanella marina JCM 15074
1236689	core	Methanomethylophilus alvus	Candidatus Methanomethylophilus alvus Mx1201
1236902	periphery	Nocardiopsis baichengensis	Nocardiopsis baichengensis YIM 90130
1236908	periphery	Wolbachia sp. Dsi	Wolbachia endosymbiont of Drosophila simulans wNo
1236959	periphery	Methylobacillus glycogenes	Methylobacillus glycogenes JCM 2850
1236973	periphery	Bacillus akibai	Bacillus akibai JCM 9157
1236976	periphery	Paenibacillus pini	Paenibacillus pini JCM 16418
1237149	periphery	Fulvivirga imtechensis	Fulvivirga imtechensis AK7
1237500	periphery	Nocardiopsis ganjiahuensis	Nocardiopsis ganjiahuensis DSM45031
1238182	core	Caenispirillum salinarum	Caenispirillum salinarum AK4
1238184	periphery	Oceanobacillus kimchii	Oceanobacillus kimchii X50
1238186	periphery	Leucobacter salsicius	Leucobacter salsicius M1-8
1238190	periphery	Halomonas jeotgali	Halomonas jeotgali Hwa
1238237	periphery	Chlamydia psittaci 10139811	Chlamydia psittaci 10_1398_11
1238425	periphery	Haloquadratum walsbyi J07HQW2	Haloquadratum walsbyi J07HQW2
1238450	periphery	Vibrio nigripulchritudo	Vibrio nigripulchritudo SOn1
1239415	periphery	Dokdonia sp. PRO95	Dokdonia sp. PRO95
1239962	periphery	Mariniradius saccharolyticus	Mariniradius saccharolyticus AK6
1240349	periphery	Rhodococcus ruber	Rhodococcus ruber Chol-4
1240350	periphery	Pseudomonas putida MTCC5279	Pseudomonas putida MTCC 5279
1242864	periphery	Cystobacter fuscus	Cystobacter fuscus DSM2262
1242969	periphery	Campylobacter concisus ATCC51562	Campylobacter concisus ATCC51562
1243664	periphery	Bacillus sp. G2	Bacillus sp. G2(2012b)
1244083	periphery	Campylobacter showae CSUNSWCD	Campylobacter showae CSUNSWCD
1244528	periphery	Campylobacter fetus testudinum	Campylobacter fetus subsp. testudinum 03-427
1244531	periphery	Campylobacter sp. 1485E	Campylobacter sp. 1485E
1244869	core	Magnetospirillum sp. SO1	Magnetospirillum sp. SO-1
1245469	periphery	Bradyrhizobium oligotrophicum	Bradyrhizobium oligotrophicum S58
1245471	periphery	Pseudomonas resinovorans NBRC106553	Pseudomonas resinovorans NBRC 106553
1245475	periphery	Nocardiopsis prasina	Nocardiopsis prasina DSM43845
1246445	periphery	Nocardiopsis kunsanensis	Nocardiopsis kunsanensis DSM44524
1246448	periphery	Nocardiopsis valliformis	Nocardiopsis valliformis DSM45023
1246459	periphery	Rhizobium sp. 2MFCol31	Rhizobium sp. 2MFCol3.1
1246474	periphery	Nocardiopsis xinjiangensis	Nocardiopsis xinjiangensis YIM 90004
1246484	core	Halobacillus sp. BAB2008	Halobacillus sp. BAB-2008
1246626	periphery	Bacillus lehensis	Bacillus lehensis G1
1246955	periphery	Mycoplasma cynos	Mycoplasma cynos C142
1246995	periphery	Actinoplanes friuliensis	Actinoplanes friuliensis DSM7358
1247024	core	Arsenophonus endosymbiont	Arsenophonus endosymbiont str. Hangzhou of Nilaparvata lugens
1247649	periphery	Bordetella holmesii	Bordetella holmesii ATCC51541
1247726	periphery	Advenella mimigardefordensis	Advenella mimigardefordensis DPN7
1247963	periphery	Parvularcula oceani	Parvularcula oceani
1248232	periphery	Photobacterium leiognathi lrivu41	Photobacterium leiognathi lrivu.4.1
1248760	periphery	Blastomonas sp. AAP53	Blastomonas sp. AAP53
1248916	periphery	Sandarakinorhabdus sp. AAP62	Sandarakinorhabdus sp. AAP62
1248917	periphery	Porphyrobacter sp. AAP82	Porphyrobacter sp. AAP82
1249480	periphery	Sulfuricurvum sp. RIFRC1	Candidatus Sulfuricurvum sp. RIFRC-1
1249627	core	Thiorhodococcus sp. AK35	Thiorhodococcus sp. AK35
1249634	periphery	Serratia marcescens FGI94	Serratia marcescens FGI94
1249975	core	Gillisia sp. HelI29	Gillisia sp. Hel_I_29
1249997	periphery	Maribacter sp. HelI7	Maribacter sp. Hel_I_7
1250005	periphery	Polaribacter sp. Hel185	Polaribacter sp. Hel1_85
1250006	periphery	Polaribacter sp. HelI88	Polaribacter sp. Hel_I_88
1250232	periphery	Muricauda sp. MAR201075	Muricauda sp. MAR_2010_75
1250278	core	Salegentibacter sp. HelI6	Salegentibacter sp. Hel_I_6
1254432	periphery	Sorangium cellulosum So01572	Sorangium cellulosum So0157-2
1255043	periphery	Thioalkalivibrio nitratireducens	Thioalkalivibrio nitratireducens DSM14787
1256908	core	Eubacterium ramulus	Eubacterium ramulus ATCC29099
1259795	periphery	Coprothermobacter platensis	Coprothermobacter platensis DSM11748
1260251	core	Spiribacter salinus	Spiribacter salinus M19-40
1260356	periphery	Enterococcus faecalis 13SDW01	Enterococcus faecalis 13-SD-W-01
1261131	periphery	Liberibacter americanus	Candidatus Liberibacter americanus str. Sao Paulo
1261545	periphery	Halarchaeum acidiphilum	Halarchaeum acidiphilum MH1-52-1
1262449	periphery	Clostridium pasteurianum DSM525	Clostridium pasteurianum DSM525
1262914	periphery	Phascolarctobacterium sp. CAG207	Phascolarctobacterium sp. CAG:207
1262915	periphery	Phascolarctobacterium sp. CAG266	Phascolarctobacterium sp. CAG:266
